propertyid,latitude,longitude,bedrooms,bathrooms,averagedailyrateusd,rating_overall,rating_communication,rating_accuracy,rating_cleanliness,rating_checkin,rating_location,rating_value,reservationdays1,reservationdays2,reservationdays3,reservationdays4,reservationdays5,reservationdays6,reservationdays7,reservationdays8,reservationdays9,reservationdays10,reservationdays11,reservationdays12,nmon,gift
16781191,37.886536,-122.53346,1,1.0,143.32001,99,10,10,10,10,10,10,5.0,7.0,18.0,6.0,12.0,18.0,18.0,27.0,24.0,25.0,21.0,20.0,15,0
3611131,37.778271,-122.43966,1,1.0,161.42,88,9,9,9,9,9,9,22.5,22.25,27.0,19.0,26.666666,23.666666,22.0,24.5,22.0,22.75,14.5,19.0,44,0
7149874,37.872326,-122.2845,1,2.0,55.610001,95,10,10,9,10,10,10,22.333334,23.666666,23.666666,24.5,22.0,27.0,26.333334,30.333334,16.333334,23.666666,23.666666,17.333334,33,0
4833430,37.43853,-122.39568,1,1.0,118.48,96,10,10,9,10,10,9,0.75,4.5,5.3333335,4.3333335,7.6666665,5.6666665,9.666667,9.5,3.0,6.0,5.0,2.5,39,0
2430258,37.746487,-122.50601,3,2.0,221.39,93,9,10,9,9,9,9,30.5,25.5,30.0,29.5,27.0,29.5,29.0,28.0,29.0,29.0,28.5,30.0,25,1
3068701,37.557274,-121.94885,1,1.0,47.310001,82,9,8,8,9,9,8,4.75,6.0,11.0,9.666667,13.333333,16.333334,18.0,18.0,6.75,11.75,7.25,4.75,44,0
5221048,37.883247,-122.28629,1,1.0,114.5,97,10,10,10,10,10,10,6.5,11.0,17.5,8.666667,19.0,13.666667,19.5,28.5,10.666667,21.0,25.666666,16.0,34,0
13513816,37.768894,-122.17091,1,1.0,65.0,96,10,10,10,10,8,10,0.5,0.0,7.0,14.0,2.0,6.5,21.5,27.0,13.0,9.0,9.0,10.0,17,0
3759890,37.457912,-122.18552,1,1.0,130.25999,98,10,10,10,10,10,10,7.0,3.75,10.333333,6.0,18.333334,23.0,22.0,11.5,6.6666665,13.333333,14.0,4.0,35,0
7662394,37.883862,-122.0519,1,1.0,54.799999,97,10,10,10,10,10,10,19.5,9.0,9.5,18.0,22.5,27.5,19.0,17.5,25.0,23.0,23.0,13.5,24,0
13914306,37.514648,-122.27264,1,1.0,66.059998,94,10,10,9,10,10,9,19.5,23.0,27.0,25.0,30.0,10.0,24.0,24.0,15.0,6.5,25.5,25.5,17,0
4558259,37.794746,-122.4183,2,1.0,396.87,94,10,10,10,10,10,9,9.666667,12.666667,14.333333,12.666667,13.333333,12.0,13.666667,17.333334,19.0,11.333333,6.6666665,12.333333,35,1
2207196,37.888157,-122.2555,1,1.0,96.349998,98,10,10,10,10,10,10,6.5,8.0,14.25,11.333333,13.0,12.333333,11.0,25.333334,12.0,14.75,7.75,10.25,42,0
2298930,37.798191,-122.44256,1,1.5,241.02,98,10,10,10,10,10,9,7.3333335,10.0,6.75,4.0,12.0,1.5,6.5,6.0,10.666667,6.0,7.0,4.0,33,0
13563429,38.250664,-122.96596,0,1.0,171.34,91,10,9,9,10,10,9,17.5,9.0,18.5,21.0,14.0,10.5,23.0,24.0,24.0,23.0,16.0,21.0,19,1
15990879,37.701645,-122.4639,1,1.5,78.760002,92,10,9,9,10,9,9,25.0,25.5,28.5,30.0,31.0,29.0,30.0,31.0,30.0,25.0,11.0,19.5,17,0
9548869,37.892735,-122.30363,6,5.5,808.65997,99,10,10,10,10,10,10,10.0,6.5,10.0,9.0,9.0,19.0,15.5,20.5,13.5,20.5,8.333333,4.6666665,27,1
10360891,37.969273,-122.56314,1,1.0,122.64,87,9,10,10,9,10,9,10.0,2.5,0.0,4.5,13.5,17.0,13.5,10.0,11.0,9.0,29.0,26.0,21,0
10338421,37.879646,-122.49884,6,3.5,2267.3899,100,10,10,10,10,10,10,8.666667,3.6666667,1.5,7.5,3.0,11.5,6.0,8.0,13.0,6.0,17.0,7.0,21,1
17238100,37.674686,-121.87021,1,1.0,77.860001,90,9,9,9,9,10,9,3.0,3.0,9.0,8.0,1.0,11.0,8.0,19.0,10.0,11.0,0.0,0.0,13,0
17669758,37.768745,-122.42515,1,1.0,120.09,99,10,10,10,10,10,10,29.0,20.0,14.5,21.0,30.0,22.0,20.0,26.0,18.0,15.0,14.0,20.0,13,0
12648302,37.964954,-122.2984,1,2.0,57.419998,98,10,10,10,10,9,10,18.0,17.0,17.0,6.0,10.5,22.5,18.0,20.5,23.5,14.5,24.5,9.5,24,0
967706,37.73473,-122.15216,1,3.5,57.869999,91,10,10,8,10,9,10,5.0,15.0,12.0,23.0,6.0,11.5,28.0,18.5,6.3333335,11.0,7.0,6.0,24,0
18071924,37.866726,-122.27631,3,2.0,294.82999,93,9,9,10,10,10,9,0.0,0.0,10.0,5.0,10.0,24.0,19.0,29.0,15.0,13.0,10.0,10.0,12,1
9495318,37.799339,-122.4061,1,0.0,113.46,98,10,10,10,10,10,10,9.333333,5.6666665,9.666667,3.0,3.0,8.5,3.0,13.0,10.5,11.0,3.6666667,1.3333334,26,0
15512753,37.51125,-122.4798,0,1.0,145.50999,99,10,10,10,10,10,10,16.5,15.5,20.5,20.0,13.0,20.0,21.0,23.0,25.0,11.5,15.5,15.0,18,0
10988195,37.77673,-122.17184,1,1.0,102.64,98,10,10,10,10,9,10,13.0,12.666667,18.0,20.5,23.0,28.0,27.0,29.5,28.5,21.0,23.0,16.0,26,0
10989099,37.762951,-122.45448,1,1.0,175.08,98,10,10,10,10,10,10,16.0,11.333333,23.666666,27.0,27.5,25.0,29.0,23.0,27.0,25.0,20.0,13.5,26,0
8842297,37.762634,-122.16795,1,1.5,48.650002,96,10,10,10,10,9,10,18.333334,20.666666,20.666666,24.0,25.0,14.0,25.0,21.0,23.5,18.666666,15.0,19.0,28,0
269463,37.767109,-122.45152,1,1.0,215.27,94,10,9,9,10,10,9,12.666667,10.25,10.25,13.0,12.0,12.0,8.333333,4.75,9.25,10.75,2.75,8.0,43,0
16616389,38.098843,-122.86324,3,2.0,405.48999,99,10,10,10,10,10,10,8.0,11.5,20.5,27.0,24.0,27.0,30.0,28.0,17.0,22.0,24.0,18.0,15,1
10499681,38.256851,-122.96326,3,2.5,510.45999,100,10,10,10,10,10,10,1.3333334,2.6666667,6.6666665,3.5,3.5,6.0,12.0,11.5,6.5,12.5,3.0,8.0,27,1
1252638,37.753529,-122.45245,1,1.0,153.66,93,10,10,8,10,10,9,14.5,7.0,8.666667,13.666667,17.333334,11.333333,12.666667,17.0,12.5,9.666667,13.0,5.3333335,37,0
4334488,37.904602,-122.69458,3,2.5,1352.28,98,10,10,10,10,10,9,6.75,10.25,9.25,12.666667,7.0,12.333333,15.666667,13.666667,15.666667,9.0,10.5,11.0,42,1
4111549,37.776962,-122.41072,2,1.5,324.04999,93,10,10,10,10,9,9,8.666667,9.333333,8.0,9.0,21.0,18.0,16.666666,13.333333,13.75,12.0,6.6666665,8.0,35,1
10451157,37.569748,-122.34947,1,1.0,115.77,100,10,10,10,10,10,10,7.0,4.6666665,14.666667,7.0,17.0,22.5,18.5,14.0,10.0,7.5,8.0,18.0,26,0
17343208,37.770378,-122.44948,1,1.0,131.55,95,9,10,9,10,10,10,29.0,22.0,23.5,26.0,25.0,25.0,22.0,22.0,22.0,30.0,22.0,24.0,13,0
4773944,37.758713,-122.39709,2,1.0,269.23001,98,10,10,10,10,10,10,4.5,4.3333335,4.3333335,0.0,21.0,8.0,5.0,4.0,8.0,6.0,4.0,6.5,30,0
14299782,37.691776,-122.49331,1,1.0,75.870003,94,10,10,9,10,9,9,9.0,7.0,9.0,3.0,15.0,18.0,22.0,19.5,26.0,17.5,10.5,10.0,20,0
8272458,37.754108,-122.43832,1,1.0,185.57001,98,10,10,10,10,10,9,24.5,23.5,17.666666,19.5,27.0,27.0,26.5,27.5,25.0,26.5,22.0,20.0,25,0
5755228,37.801739,-122.26157,1,1.0,215.0,100,10,10,10,10,10,10,0.0,0.0,1.3333334,0.5,1.0,0.0,1.3333334,0.0,0.0,0.0,0.0,0.0,33,0
3193899,38.299992,-122.95922,0,1.0,130.0,97,10,9,9,10,10,9,3.5,15.333333,5.0,14.0,12.333333,16.0,25.0,30.5,11.75,5.75,17.0,11.333333,37,1
9938178,38.006157,-122.56396,1,1.0,87.690002,96,10,10,10,10,10,10,2.5,2.0,8.0,5.5,14.0,5.0,10.5,16.5,11.0,12.5,11.0,4.5,26,0
4013746,37.750854,-122.47896,0,1.0,154.14999,96,10,10,10,10,9,9,18.0,20.25,24.25,24.666666,26.333334,24.333334,27.333334,28.333334,22.75,24.0,16.25,12.5,43,0
6831077,37.899155,-122.26225,1,1.0,126.52,100,10,10,10,10,10,10,26.333334,22.0,25.0,20.0,22.5,19.333334,27.333334,27.333334,21.0,28.666666,22.333334,28.0,34,0
10615018,37.794975,-122.41592,1,1.0,151.38,99,10,10,10,10,10,10,8.0,8.333333,14.0,6.0,16.5,17.5,17.5,15.0,24.5,21.5,6.0,11.0,27,0
7584054,37.912331,-122.04903,1,1.0,100.0,95,10,10,10,10,10,10,1.6666666,4.0,0.0,0.0,5.0,5.0,7.5,9.333333,7.6666665,8.666667,0.66666669,7.6666665,30,0
1255946,37.80114,-122.16252,3,2.0,343.17999,93,9,10,9,9,9,9,0.5,10.0,15.5,6.5,10.5,10.5,25.5,21.5,11.5,16.0,2.0,10.5,24,1
241235,37.792709,-122.40382,1,0.0,43.41,93,10,9,9,10,10,9,20.0,12.75,15.0,16.666666,22.0,24.0,25.666666,21.5,24.666666,17.5,19.0,20.0,43,0
4227206,37.4716,-122.12782,3,2.0,350.89001,84,10,9,9,10,7,8,4.5,5.0,4.3333335,15.0,1.5,2.0,6.5,5.0,4.3333335,0.0,3.6666667,6.6666665,32,1
3310586,37.843788,-122.28498,0,1.0,119.28,93,10,9,9,10,9,9,24.25,23.25,24.25,24.0,24.0,25.333334,27.0,29.0,24.75,23.5,18.0,13.75,44,0
9885683,37.991566,-122.58552,1,1.0,85.0,99,10,10,10,10,10,10,3.5,15.5,12.5,10.5,13.0,24.0,20.5,11.0,16.0,17.0,6.0,7.0,19,0
1936724,37.80682,-122.21619,1,1.0,82.120003,95,10,10,10,10,10,10,19.333334,18.333334,28.5,15.5,19.0,20.666666,24.0,16.25,24.333334,27.333334,16.0,17.666666,33,0
52650,37.752537,-122.45115,1,1.0,206.66,99,10,10,10,10,10,10,0.0,0.0,0.33333334,0.0,0.0,1.5,8.0,13.333333,3.25,2.25,2.0,0.0,35,0
7759236,37.773792,-122.41687,1,2.0,845.0,80,10,10,10,10,8,10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33333334,0.66666669,0.0,28,0
8627179,37.786926,-122.39337,1,1.0,355.42999,94,10,10,9,9,9,9,17.0,12.0,13.0,8.5,11.5,17.5,4.5,18.0,16.0,12.0,10.0,9.0,25,1
15552899,37.906384,-122.30041,0,1.0,78.389999,99,10,10,10,10,10,10,6.0,15.0,16.0,9.0,28.0,17.0,26.0,25.0,28.0,15.5,1.0,0.0,13,0
8378217,37.876278,-122.27507,1,1.0,74.0,90,10,9,9,10,10,9,17.5,11.5,29.0,19.0,27.0,13.5,27.0,30.0,23.0,29.5,20.0,26.0,18,0
16417011,37.795372,-122.42461,2,2.0,478.22,99,10,10,10,10,10,10,18.0,27.0,23.0,30.0,31.0,27.0,30.0,31.0,25.0,20.0,20.0,11.0,13,1
13747542,37.747551,-122.49033,2,1.0,235.23,93,10,9,9,10,10,9,17.0,13.5,29.0,30.0,30.0,29.0,18.0,22.0,26.0,17.5,22.0,27.0,20,1
4809282,38.008469,-122.52037,1,1.5,45.25,97,10,10,10,10,10,10,29.25,27.5,29.75,24.333334,28.0,27.333334,30.333334,30.666666,25.0,30.0,20.75,23.75,41,0
1782237,37.862434,-122.49175,3,2.0,365.0,89,9,9,9,9,9,9,0.66666669,0.5,0.0,1.0,1.6666666,0.0,1.0,13.5,5.3333335,3.6666667,0.33333334,1.0,28,0
4045632,37.794952,-122.4122,1,1.0,89.550003,86,9,9,9,9,10,9,25.0,24.5,25.5,28.5,29.666666,30.0,30.666666,30.666666,26.75,28.75,22.75,27.25,42,0
10315503,37.788193,-122.19512,1,1.0,88.150002,100,10,10,10,10,10,10,11.5,4.6666665,12.333333,7.5,15.0,20.5,21.5,20.5,24.0,16.0,12.0,16.5,26,0
17389591,37.706387,-122.416,0,1.0,92.910004,90,10,9,10,9,8,9,23.0,11.5,22.5,24.0,26.0,26.0,30.0,26.0,27.0,29.0,22.0,26.0,14,0
16053540,37.62463,-122.04655,1,1.0,50.029999,92,9,10,9,10,9,9,29.5,25.0,19.0,15.0,30.0,27.0,29.0,27.0,28.0,29.0,18.0,27.5,17,0
10037588,37.717861,-122.14911,1,1.0,89.669998,80,10,10,10,10,9,10,0.0,9.5,0.0,0.0,3.0,0.0,2.5,5.0,4.5,0.0,0.0,0.0,23,0
4000299,37.957779,-122.54681,1,1.0,140.56,97,10,10,10,10,10,10,2.75,7.75,10.25,14.0,10.333333,8.0,10.666667,26.0,11.5,10.5,10.5,4.25,43,0
6971818,37.93576,-122.53576,1,1.0,226.25,84,10,8,10,10,10,8,0.66666669,1.0,1.0,0.0,0.0,0.33333334,1.0,0.66666669,0.66666669,1.0,0.0,0.0,32,0
10368027,37.787991,-122.41484,1,1.0,213.36,97,10,10,10,10,10,9,15.666667,21.5,27.5,25.5,29.5,29.5,30.0,31.0,28.5,29.0,22.5,18.0,24,1
14355639,37.805496,-122.41316,2,2.0,372.25,97,10,10,9,10,10,9,20.5,24.5,16.5,29.0,10.0,28.0,22.0,27.0,21.0,28.0,25.0,16.0,16,1
7321614,37.818218,-122.24912,5,3.0,755.56,100,10,10,10,10,9,9,0.66666669,0.0,14.0,7.5,0.0,0.0,10.5,1.6666666,1.0,2.0,0.0,1.6666666,28,1
3779249,37.787491,-122.41391,1,1.0,211.17999,90,10,9,8,10,9,9,7.3333335,4.0,11.0,6.0,2.0,13.0,1.0,6.0,11.666667,12.333333,9.5,5.0,27,1
10838870,37.739681,-122.42608,1,1.0,175.0,94,10,10,10,10,10,10,0.0,3.0,1.5,0.0,0.0,3.0,0.0,5.0,6.5,19.5,2.5,0.0,19,0
3333870,37.763508,-122.44585,1,1.0,166.35001,100,10,10,10,10,10,10,10.75,17.25,15.25,13.0,16.333334,24.0,20.666666,22.5,20.5,19.75,7.0,9.25,44,0
6764986,37.786827,-122.40813,1,1.0,98.160004,90,9,9,9,9,10,9,8.0,4.5,7.3333335,8.0,5.5,5.0,4.5,2.0,18.0,18.5,0.0,0.5,24,0
2154122,37.736439,-122.45666,3,2.0,484.89001,99,10,9,10,10,10,10,4.0,3.5,2.0,0.66666669,5.6666665,5.6666665,7.0,7.0,5.5,3.6666667,2.6666667,0.75,38,0
17795299,37.885616,-122.27283,2,1.0,206.53,100,10,10,10,10,10,10,25.0,20.0,29.0,9.0,24.0,24.0,25.0,26.0,25.0,26.0,24.0,25.0,12,1
12930338,37.753708,-122.48778,1,1.0,95.540001,99,10,10,10,10,9,10,9.0,18.0,18.5,14.0,16.5,20.5,15.5,23.5,23.0,19.0,23.5,6.5,23,0
17189725,37.655739,-122.41264,1,1.0,133.52,93,10,9,10,10,9,9,17.0,21.0,20.5,22.0,25.0,27.0,29.0,27.0,25.0,27.0,24.0,24.0,13,1
8473183,37.788818,-122.44321,1,1.0,199.74001,97,10,10,10,10,10,10,28.0,17.666666,24.0,16.0,22.5,21.0,27.0,27.5,19.333334,26.666666,18.333334,25.0,27,0
10729593,37.662354,-122.43803,1,1.0,77.699997,97,10,10,10,10,10,10,9.5,16.0,24.0,15.5,8.0,13.0,25.0,26.5,8.0,13.0,9.0,4.0,21,0
6494378,37.70575,-122.08257,1,1.0,78.230003,95,10,9,10,10,9,9,18.0,15.0,16.5,30.0,15.0,29.333334,31.0,26.0,23.0,27.0,30.0,31.0,26,0
9345289,37.926132,-122.38933,1,1.0,124.55,98,10,10,10,10,10,10,13.0,13.666667,23.0,20.5,25.0,23.5,18.0,18.0,21.0,25.0,6.0,12.333333,29,0
5918539,37.988998,-122.58745,1,1.0,118.49,96,10,10,10,10,10,10,13.0,13.333333,21.0,16.0,13.0,18.666666,17.0,22.666666,18.333334,18.666666,15.333333,11.0,36,0
224579,37.756321,-122.40478,1,1.0,166.31,97,10,10,10,10,9,10,12.0,14.333333,20.25,10.0,8.0,22.5,14.0,16.5,13.666667,14.666667,7.6666665,10.666667,34,0
5785250,37.587944,-122.3702,1,1.0,139.10001,96,10,10,10,10,10,10,3.6666667,12.0,3.6666667,6.5,5.6666665,5.5,7.3333335,13.333333,18.666666,6.3333335,7.0,4.0,32,0
10022810,37.77317,-122.42754,1,1.0,158.21001,94,10,9,10,10,9,9,16.0,17.0,23.5,23.0,25.0,25.0,23.5,27.5,27.0,27.5,21.0,10.5,24,1
2149019,37.888157,-122.27268,1,1.0,107.62,98,10,10,10,10,10,10,19.75,22.5,25.75,22.333334,20.666666,19.333334,27.0,27.0,22.5,21.666666,22.0,19.0,43,0
3585533,37.880966,-122.54365,1,1.0,97.050003,97,10,10,10,10,10,10,6.25,14.0,13.75,10.0,18.0,20.666666,22.0,21.25,17.75,19.5,20.25,15.5,44,0
226717,37.902542,-122.31059,3,1.0,206.2,92,10,9,9,10,9,9,1.0,3.0,2.25,1.0,3.6666667,7.3333335,10.666667,7.5,5.0,3.25,2.25,1.0,44,0
6913116,37.815384,-122.27656,1,1.0,30.35,80,8,8,9,8,7,8,0.33333334,9.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,3.6666667,2.6666667,0.0,32,0
1905757,37.935326,-122.54101,5,4.5,133.03,99,10,10,10,10,10,10,1.5,3.25,3.6666667,7.5,11.333333,15.0,13.333333,10.5,8.0,11.0,2.75,1.3333334,41,0
5021301,37.898239,-122.64384,1,1.0,267.44,100,10,10,10,10,10,10,7.0,15.25,16.5,14.333333,13.666667,10.666667,13.333333,19.333334,11.333333,11.666667,7.0,14.333333,39,0
9697684,37.926449,-122.38976,2,1.0,193.44,98,10,10,10,10,10,10,13.333333,11.5,25.0,22.0,18.0,22.5,27.0,26.0,28.5,29.0,20.0,12.0,25,0
16362304,37.779842,-122.50549,1,1.0,85.610001,97,10,10,10,10,10,10,16.5,25.5,22.5,27.0,31.0,29.0,31.0,31.0,30.0,31.0,30.0,15.0,16,0
12853982,37.470619,-122.22265,1,1.0,72.050003,98,10,10,10,10,10,10,4.0,20.0,27.0,19.0,26.0,29.0,26.0,27.0,13.0,18.0,12.0,10.0,15,0
5272301,37.871948,-122.2871,1,2.0,56.779999,94,10,10,9,10,10,9,25.333334,18.25,20.25,17.0,18.333334,27.333334,30.0,23.666666,16.666666,28.333334,19.333334,20.0,38,0
3977695,37.707104,-122.46381,1,1.0,112.53,91,10,10,8,10,9,9,0.0,8.0,6.0,3.3333333,1.0,12.0,1.3333334,8.25,7.0,2.0,0.0,0.0,30,0
15069107,37.779442,-122.39265,1,1.0,162.67,99,10,10,10,10,10,10,20.0,25.0,23.5,25.0,27.0,29.0,29.0,30.0,13.0,25.5,25.5,24.0,19,0
625655,37.727226,-122.43915,1,1.0,101.04,97,10,10,10,10,9,10,12.75,15.5,19.25,19.333334,20.333334,20.333334,26.0,26.5,21.25,24.75,11.25,13.75,44,0
17026658,37.658897,-122.41212,2,2.0,298.64001,97,10,10,9,10,9,9,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,7.0,0.0,13,1
7952495,37.540833,-122.27588,1,1.0,109.81,100,10,10,10,10,10,10,18.0,13.333333,21.0,19.0,18.0,24.0,18.5,17.333334,22.333334,23.666666,17.666666,19.0,31,0
13084977,37.785587,-122.44481,1,1.0,135.62,98,10,10,9,10,10,10,19.0,19.0,22.0,20.0,12.5,23.0,21.0,18.0,18.5,11.0,22.0,19.0,18,0
4902365,37.799332,-122.40629,1,0.0,43.279999,94,10,10,9,10,9,9,15.5,15.25,18.25,11.0,12.666667,15.5,22.666666,26.0,19.666666,19.0,16.333334,13.5,38,0
5338838,37.800632,-122.22688,1,1.0,65.0,100,10,10,10,10,10,10,0.0,0.5,0.0,0.0,1.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,17,0
10947773,37.760918,-122.25703,1,1.0,153.33,100,10,10,9,10,10,10,0.0,0.33333334,1.0,3.0,0.0,0.5,1.5,3.0,5.0,0.0,0.0,0.0,26,0
1971246,37.79417,-122.41866,1,1.0,167.33,94,10,9,10,10,10,9,4.3333335,10.0,5.5,9.0,10.666667,7.3333335,9.0,7.0,5.0,13.0,4.0,6.0,29,0
10876927,37.920807,-122.50397,1,2.0,155.0,90,10,9,9,9,10,9,0.0,2.3333333,3.0,0.0,2.5,7.0,0.0,4.0,3.0,0.5,0.0,0.0,26,0
14613212,37.866211,-122.26209,1,1.0,101.13,91,10,9,10,10,10,9,17.5,20.0,22.0,23.0,26.0,29.0,29.0,28.0,17.5,22.0,17.5,18.5,17,0
15843086,37.791512,-122.40668,0,1.0,336.39001,60,6,6,9,6,9,6,2.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,4.0,6.0,2.0,0.0,15,0
12857179,37.794712,-122.40329,1,0.0,43.360001,94,10,10,9,10,10,9,10.5,9.0,8.5,9.0,12.0,14.5,13.0,24.0,17.5,12.5,8.0,9.0,23,0
7484060,37.897091,-122.29648,1,1.0,210.71001,100,10,10,10,10,10,10,0.0,0.0,0.0,2.0,2.0,0.0,0.33333334,0.0,0.0,1.6666666,0.0,1.3333334,33,0
7678059,37.737503,-122.1638,1,1.0,49.98,93,9,10,9,10,9,9,28.0,25.666666,25.666666,25.5,23.0,27.5,30.5,28.5,26.666666,26.333334,24.666666,25.0,31,0
14125,37.754906,-122.42245,1,1.0,233.67999,98,10,10,10,10,10,9,21.666666,17.5,17.25,12.0,23.5,25.0,26.0,23.5,26.5,27.666666,19.666666,10.0,33,1
2933105,37.769123,-122.43199,1,1.5,113.41,98,10,10,10,10,10,10,4.0,8.5,14.0,11.0,21.333334,22.666666,21.0,22.0,21.5,18.25,5.5,7.75,44,0
8255072,37.735207,-122.38566,1,1.0,104.58,96,10,10,9,10,9,10,16.666666,13.5,21.0,20.5,26.0,21.5,29.0,27.0,28.5,14.333333,15.0,12.333333,28,0
13639927,37.760368,-122.4262,1,1.0,99.440002,93,10,9,10,9,10,9,30.5,28.0,27.0,15.0,18.0,14.5,28.5,23.0,10.5,19.5,30.0,26.0,21,0
3741768,37.872532,-122.29193,1,1.0,89.199997,96,10,10,10,10,10,10,15.666667,12.25,16.0,18.5,16.333334,12.0,16.5,26.5,13.333333,29.0,17.5,8.0,33,0
14240495,37.518326,-122.51293,1,1.0,502.5,100,10,10,10,10,10,10,0.0,0.0,3.0,7.0,2.0,0.0,15.0,3.0,2.0,2.0,1.5,0.0,20,1
10250402,37.56517,-122.37013,6,4.5,893.47998,91,10,9,9,9,9,9,17.0,5.0,4.5,5.5,14.0,2.5,0.0,0.0,2.0,13.0,5.0,9.0,17,1
3384413,37.760109,-122.41853,2,1.0,312.63,96,10,10,10,10,9,9,9.0,10.0,12.5,8.5,7.0,5.0,7.0,11.0,7.6666665,7.5,9.0,7.0,39,1
4902799,37.784874,-122.4154,1,1.0,111.34,89,10,9,9,10,8,9,25.25,20.25,19.25,26.0,29.333334,27.0,29.0,30.333334,29.333334,29.333334,25.666666,22.5,39,0
173237,37.976322,-122.00288,1,2.0,100.0,98,10,10,10,10,10,10,4.5,2.0,8.5,3.3333333,9.333333,21.333334,21.0,19.25,8.25,14.0,10.75,13.333333,41,0
501057,37.749462,-122.40917,2,2.0,329.78,98,10,10,10,10,9,10,7.0,8.0,17.0,0.0,0.0,4.6666665,5.3333335,2.0,8.5,9.0,25.0,5.0,20,1
13978938,37.789196,-122.41342,2,2.0,686.04999,100,10,10,10,10,10,9,5.5,5.5,13.0,22.0,9.0,28.0,13.0,13.0,15.0,17.0,9.0,9.0,21,1
15999671,37.458145,-122.43588,1,1.0,139.75,100,10,10,10,10,10,10,1.0,7.0,5.0,16.0,17.0,17.0,23.0,20.0,13.0,22.0,0.0,4.5,15,1
4257302,37.776619,-122.44431,1,1.0,140.7,96,10,10,10,10,10,10,25.333334,21.0,20.333334,20.0,17.5,22.5,21.5,23.0,26.0,21.333334,14.666667,15.666667,30,0
15508487,37.720779,-122.4661,2,1.0,237.09,89,9,9,9,10,9,9,24.0,22.5,22.0,16.0,21.0,10.0,28.0,23.0,29.0,15.5,17.5,13.0,17,1
9093629,37.900196,-122.30301,0,1.0,111.68,95,10,10,9,10,10,10,19.0,12.5,19.5,5.0,24.0,19.0,29.0,27.0,24.0,23.5,16.5,22.5,21,0
34313,37.974224,-122.47921,1,1.0,200.89,98,10,10,9,10,10,9,8.666667,3.25,3.75,1.0,2.6666667,8.333333,4.6666665,7.5,8.0,9.333333,5.5,5.5,39,0
1264432,38.009941,-122.51303,1,1.0,139.0,97,10,10,10,10,9,10,13.0,19.5,20.5,11.0,17.0,16.333334,27.5,24.5,16.5,18.0,16.333334,19.333334,30,0
5193524,37.18853,-122.39256,1,0.5,133.0,97,10,10,9,10,10,9,3.75,8.25,11.25,15.666667,13.333333,11.666667,21.0,15.333333,9.0,12.0,8.666667,12.666667,39,0
11655336,37.977913,-122.56432,2,1.0,235.8,100,10,10,9,10,10,10,6.5,7.0,3.5,12.0,10.0,8.0,22.0,14.5,12.0,22.5,5.5,9.0,20,0
5319076,37.907101,-122.52406,1,1.0,135.94,95,10,10,10,10,10,9,10.0,10.5,15.25,14.666667,19.333334,22.0,23.333334,22.333334,21.666666,22.333334,8.333333,19.333334,38,0
845480,37.708847,-122.43077,1,1.5,68.75,87,9,9,9,10,8,9,23.0,21.25,26.25,22.333334,26.333334,25.666666,25.0,27.0,26.0,23.75,12.0,15.75,42,0
4705596,37.984623,-122.54919,1,1.0,84.230003,96,10,10,10,10,10,10,4.3333335,2.3333333,4.25,4.3333335,0.5,3.6666667,8.0,6.6666665,2.3333333,8.333333,4.0,4.0,37,0
515430,37.744408,-122.42826,1,1.0,158.14999,96,10,10,10,10,10,9,15.25,18.5,19.5,19.333334,19.0,21.0,25.333334,24.25,24.0,22.25,17.25,16.5,44,0
8221677,37.750908,-122.41381,1,1.0,155.57001,96,10,10,10,9,10,9,10.666667,4.6666665,6.0,0.5,4.0,9.5,17.5,14.0,3.3333333,6.0,5.6666665,5.6666665,30,0
10342788,37.67556,-121.86295,1,1.0,79.790001,97,10,10,10,10,10,10,5.6666665,7.0,10.0,3.5,4.0,15.5,23.0,10.5,3.5,13.5,0.0,7.5,27,0
3079929,37.770481,-122.42387,2,1.0,570.47998,100,10,10,10,10,10,10,0.0,0.0,3.0,0.0,7.3333335,0.0,1.0,0.66666669,3.6666667,1.75,1.5,0.75,40,0
7790314,37.792366,-122.26958,2,1.5,410.31,94,10,10,10,10,9,9,11.666667,9.666667,6.0,5.0,11.5,20.0,17.0,12.333333,10.666667,13.0,4.3333335,11.5,31,1
16134193,37.801422,-122.40788,2,1.0,262.56,99,10,10,10,10,10,10,20.5,3.5,21.5,22.0,24.0,22.0,29.0,29.0,25.0,23.0,17.0,10.5,16,1
4227441,37.765667,-122.45278,1,1.0,105.22,95,10,10,10,10,10,9,17.5,17.5,24.5,22.333334,23.666666,23.333334,24.333334,26.666666,26.333334,24.5,19.25,16.25,42,0
9795058,37.511158,-122.19537,2,2.0,267.91,100,10,10,10,10,10,10,14.666667,10.666667,16.0,22.0,21.5,24.0,24.5,25.5,23.5,26.0,20.0,18.0,28,1
9577641,37.866123,-122.02982,2,2.0,217.62,100,10,10,10,10,10,10,2.0,8.333333,12.333333,17.5,14.5,5.5,22.5,14.0,16.5,14.0,13.333333,12.666667,29,0
